observation_id,observation_captured_at,feature_available_at,starts_at,minutes_to_start,sport,model_version,event_id,game_pk,away_team,home_team,player_id,mlb_player_id,player_name,stat_id,market_name,line,side,label,model_mean,raw_independent_probability,model_probability,push_probability,market_fair_probability,edge_pct_points,best_book,best_odds,exact_line_book_count,paired_books,ev_pct,data_quality,status,market_open_line,market_current_line,line_move_open_to_current,market_open_fair_probability,market_current_fair_probability,market_probability_move_pp,market_quote_age_minutes,player_role,player_team_side,in_starting_lineup,batting_order_spot,is_confirmed_starter,catcher_change_after_model,opposing_starter_change_after_model,opposing_handedness_change_after_model,verification_data_quality,opposing_starter_hand,own_starter_hand,own_lineup_avg_ops,opponent_lineup_avg_ops,own_bullpen_score,opponent_bullpen_score,own_bullpen_level,opponent_bullpen_level,game_starter_changed,game_lineup_changed,game_catcher_changed,game_handedness_changed,weather_impact_direction,weather_impact_multiplier,weather_environment_multiplier,prop_delay_risk,prop_weather_data_quality,weather_change_after_model,roof_status,temp_f,humidity_pct,precip_probability_pct,wind_mph,wind_direction_deg,wind_class,park_factor,run_multiplier,hr_multiplier,hits_tb_multiplier,starter_durability_multiplier,strikeout_opportunity_multiplier,game_delay_risk,game_weather_data_quality,pitchmix_available,pitchmix_weighted_xwoba_delta,pitchmix_probability_adjustment,pitchmix_arsenal_coverage,pitchmix_usable_usage,feature_source_count,won,pushed,outcome
1225,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.029+00,2026-09-23 22:40:00+00,0.91618333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JAKE_BAUERS_1_MLB,641343,Jake Bauers,batting_totalBases,Jake Bauers Total Bases Over/Under,0.5,over,Jake Bauers OVER 0.5 Total Bases,1.82,0.6822,0.6362,0,0.5574431494745674,8.53,betmgm,-148,2,2,9.07,1,PLAY,1,1,0,0.57477702201684,0.5574431494745674,-1.7333872542272600,28.2995833333333333,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1512,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.076+00,2026-09-23 22:40:00+00,0.91540000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JAKE_BAUERS_1_MLB,641343,Jake Bauers,batting_totalBases,Jake Bauers Total Bases Over/Under,0.5,under,Jake Bauers UNDER 0.5 Total Bases,1.82,0.3178,0.3638,0,0.44255685052543264,-8.53,caesars,111,2,2,-23.25,1,PASS,0.5,0.5,0,0.42522297798316,0.44255685052543264,1.73338725422726400,28.3003500000000000,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1340,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.13+00,2026-09-23 22:40:00+00,0.91450000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JAKE_BAUERS_1_MLB,641343,Jake Bauers,batting_totalBases,Jake Bauers Total Bases Over/Under,1.5,over,Jake Bauers OVER 1.5 Total Bases,1.82,0.4263,0.4263,0,,,draftkings,172,2,0,15.96,1,PASS,1,1,0,,,,28.3012166666666667,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1581,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.179+00,2026-09-23 22:40:00+00,0.91368333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JAKE_BAUERS_1_MLB,641343,Jake Bauers,batting_totalBases,Jake Bauers Total Bases Over/Under,1.5,under,Jake Bauers UNDER 1.5 Total Bases,1.82,0.5737,0.5737,0,,,,,0,0,,1,PASS,0.5,0.5,0,,,,28.3020166666666667,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1380,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.226+00,2026-09-23 22:40:00+00,0.91290000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JOEY_ORTIZ_1_MLB,687401,Joey Ortiz,batting_hits,Joey Ortiz Hits Over/Under,0.5,over,Joey Ortiz OVER 0.5 Hits,1.028,0.6957,0.6663,0,0.6082001039677768,5.47,fanduel,-180,4,2,3.64,0.806,PASS,0.5,0.5,0,0.6285102315944172,0.6082001039677768,-2.0310127626640400,28.3027833333333333,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1488,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.277+00,2026-09-23 22:40:00+00,0.91205000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JOEY_ORTIZ_1_MLB,687401,Joey Ortiz,batting_hits,Joey Ortiz Hits Over/Under,0.5,under,Joey Ortiz UNDER 0.5 Hits,1.028,0.3043,0.3337,0,0.3917998960322232,-5.47,draftkings,140,2,2,-19.57,0.806,PASS,0.5,0.5,0,0.3714897684055828,0.3917998960322232,2.0310127626640400,28.3036000000000000,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1399,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.338+00,2026-09-23 22:40:00+00,0.91103333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JOEY_ORTIZ_1_MLB,687401,Joey Ortiz,batting_totalBases,Joey Ortiz Total Bases Over/Under,0.5,over,Joey Ortiz OVER 0.5 Total Bases,1.565,0.6941,0.6646,0,0.616633459408348,5.49,caesars,-190,2,2,1.44,0.806,PASS,1.5,1,-0.5,0.6122476266880599,0.616633459408348,0.4385832720288100,28.3046000000000000,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1487,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.386+00,2026-09-23 22:40:00+00,0.91023333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JOEY_ORTIZ_1_MLB,687401,Joey Ortiz,batting_totalBases,Joey Ortiz Total Bases Over/Under,0.5,under,Joey Ortiz UNDER 0.5 Total Bases,1.565,0.3059,0.3354,0,0.38336654059165204,-5.49,betmgm,150,2,2,-19.51,0.806,PASS,1,0.5,-0.5,0.3877523733119401,0.38336654059165204,-0.43858327202880600,28.3053666666666667,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1353,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.592+00,2026-09-23 22:40:00+00,0.90680000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JOEY_ORTIZ_1_MLB,687401,Joey Ortiz,batting_totalBases,Joey Ortiz Total Bases Over/Under,1.5,over,Joey Ortiz OVER 1.5 Total Bases,1.565,0.3945,0.3945,0,,,draftkings,178,2,0,9.67,0.806,PASS,1.5,1,-0.5,0.375,,,28.3087833333333333,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1582,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.641+00,2026-09-23 22:40:00+00,0.90598333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JOEY_ORTIZ_1_MLB,687401,Joey Ortiz,batting_totalBases,Joey Ortiz Total Bases Over/Under,1.5,under,Joey Ortiz UNDER 1.5 Total Bases,1.565,0.6055,0.6055,0,,,,,0,0,,0.806,PASS,1,0.5,-0.5,0.625,,,28.3095666666666667,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1416,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.719+00,2026-09-23 22:40:00+00,0.90468333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JT_REALMUTO_1_MLB,592663,J.T. Realmuto,batting_hits,J.T. Realmuto Hits Over/Under,0.5,over,J.T. Realmuto OVER 0.5 Hits,0.707,0.5422,0.5292,0,0.5141993926050497,2.41,draftkings,-119,4,2,-1.07,0.9,PASS,0.5,0.5,0,0.5310946926409228,0.5141993926050497,-1.6895300035873100,28.3108500000000000,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1441,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.786+00,2026-09-23 22:40:00+00,0.90356666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JT_REALMUTO_1_MLB,592663,J.T. Realmuto,batting_hits,J.T. Realmuto Hits Over/Under,0.5,under,J.T. Realmuto UNDER 0.5 Hits,0.707,0.4578,0.4708,0,0.48580060739495035,-2.41,betmgm,-105,2,2,-10.12,0.9,PASS,0.5,0.5,0,0.46890530735907726,0.48580060739495035,1.68953000358730900,28.3119333333333333,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1422,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.84+00,2026-09-23 22:40:00+00,0.90266666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JT_REALMUTO_1_MLB,592663,J.T. Realmuto,batting_totalBases,J.T. Realmuto Total Bases Over/Under,0.5,over,J.T. Realmuto OVER 0.5 Total Bases,1.133,0.5412,0.5305,0,0.5156832577152868,1.99,betmgm,-121,2,2,-2.74,0.9,PASS,1,1,0,0.5291059183491724,0.5156832577152868,-1.3422660633885600,28.3128166666666667,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1443,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.927+00,2026-09-23 22:40:00+00,0.90121666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JT_REALMUTO_1_MLB,592663,J.T. Realmuto,batting_totalBases,J.T. Realmuto Total Bases Over/Under,0.5,under,J.T. Realmuto UNDER 0.5 Total Bases,1.133,0.4588,0.4695,0,0.4843167422847131,-1.99,caesars,-105,2,2,-10.37,0.9,PASS,0.5,0.5,0,0.4708940816508276,0.4843167422847131,1.3422660633885500,28.3142500000000000,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1425,2026-09-23 21:25:03.583+00,2026-09-23 22:39:05.987+00,2026-09-23 22:40:00+00,0.90021666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JT_REALMUTO_1_MLB,592663,J.T. Realmuto,batting_totalBases,J.T. Realmuto Total Bases Over/Under,1.5,over,J.T. Realmuto OVER 1.5 Total Bases,1.133,0.281,0.281,0,,,draftkings,245,2,0,-3.33,0.9,PASS,1,1,0,,,,28.3152166666666667,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1583,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.039+00,2026-09-23 22:40:00+00,0.89935000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JT_REALMUTO_1_MLB,592663,J.T. Realmuto,batting_totalBases,J.T. Realmuto Total Bases Over/Under,1.5,under,J.T. Realmuto UNDER 1.5 Total Bases,1.133,0.719,0.719,0,,,,,0,0,,0.9,PASS,0.5,0.5,0,,,,28.3160666666666667,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1233,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.088+00,2026-09-23 22:40:00+00,0.89853333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JUSTIN_CRAWFORD_1_MLB,702222,Justin Crawford,batting_hits,Justin Crawford Hits Over/Under,0.5,over,Justin Crawford OVER 0.5 Hits,0.864,0.6243,0.5847,0,0.5111363089628501,7.35,betmgm,-120,4,2,7.19,0.9,PLAY,0.5,0.5,0,0.5050607287449393,0.5111363089628501,0.6075580217910800,28.3168500000000000,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1492,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.142+00,2026-09-23 22:40:00+00,0.89763333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JUSTIN_CRAWFORD_1_MLB,702222,Justin Crawford,batting_hits,Justin Crawford Hits Over/Under,0.5,under,Justin Crawford UNDER 0.5 Hits,0.864,0.3757,0.4153,0,0.48886369103714994,-7.35,draftkings,-109,2,2,-20.37,0.9,PASS,0.5,0.5,0,0.49493927125506076,0.48886369103714994,-0.60755802179108200,28.3177333333333333,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1238,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.211+00,2026-09-23 22:40:00+00,0.89648333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JUSTIN_CRAWFORD_1_MLB,702222,Justin Crawford,batting_totalBases,Justin Crawford Total Bases Over/Under,0.5,over,Justin Crawford OVER 0.5 Total Bases,1.186,0.6235,0.5838,0,0.5101214574898786,7.37,betmgm,-120,2,2,7.03,0.9,PLAY,1,1,0,0.5105917021962667,0.5101214574898786,-0.0470244706388100,28.3188500000000000,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1496,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.266+00,2026-09-23 22:40:00+00,0.89556666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JUSTIN_CRAWFORD_1_MLB,702222,Justin Crawford,batting_totalBases,Justin Crawford Total Bases Over/Under,0.5,under,Justin Crawford UNDER 0.5 Total Bases,1.186,0.3765,0.4162,0,0.48987854251012153,-7.37,betmgm,-110,2,2,-20.55,0.9,PASS,0.5,0.5,0,0.4894082978037333,0.48987854251012153,0.04702447063882300,28.3197333333333333,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1339,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.326+00,2026-09-23 22:40:00+00,0.89456666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JUSTIN_CRAWFORD_1_MLB,702222,Justin Crawford,batting_totalBases,Justin Crawford Total Bases Over/Under,1.5,over,Justin Crawford OVER 1.5 Total Bases,1.186,0.3123,0.3123,0,,,draftkings,272,2,0,16.17,0.9,PASS,1,1,0,,,,28.3207166666666667,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1584,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.375+00,2026-09-23 22:40:00+00,0.89375000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,JUSTIN_CRAWFORD_1_MLB,702222,Justin Crawford,batting_totalBases,Justin Crawford Total Bases Over/Under,1.5,under,Justin Crawford UNDER 1.5 Total Bases,1.186,0.6877,0.6877,0,,,,,0,0,,0.9,PASS,0.5,0.5,0,,,,28.3215000000000000,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1366,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.426+00,2026-09-23 22:40:00+00,0.89290000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,KYLE_SCHWARBER_1_MLB,656941,Kyle Schwarber,batting_hits,Kyle Schwarber Hits Over/Under,0.5,over,Kyle Schwarber OVER 0.5 Hits,0.839,0.6101,0.5803,0,0.5250127778218354,5.53,betmgm,-120,4,2,6.39,1,PASS,0.5,0.5,0,0.5283268259112359,0.5250127778218354,-0.3314048089400500,28.3223333333333333,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1467,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.476+00,2026-09-23 22:40:00+00,0.89206666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,KYLE_SCHWARBER_1_MLB,656941,Kyle Schwarber,batting_hits,Kyle Schwarber Hits Over/Under,0.5,under,Kyle Schwarber UNDER 0.5 Hits,0.839,0.3899,0.4197,0,0.4749872221781646,-5.53,draftkings,103,2,2,-14.8,1,PASS,0.5,0.5,0,0.4716731740887642,0.4749872221781646,0.3314048089400400,28.3231333333333333,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1367,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.525+00,2026-09-23 22:40:00+00,0.89125000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,KYLE_SCHWARBER_1_MLB,656941,Kyle Schwarber,batting_totalBases,Kyle Schwarber Total Bases Over/Under,0.5,over,Kyle Schwarber OVER 0.5 Total Bases,1.832,0.6101,0.58,0,0.5175278156355481,5.59,betmgm,-120,2,2,6.33,1,PASS,1,1,0,0.5240143628301523,0.5175278156355481,-0.6486547194604200,28.3239166666666667,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1468,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.575+00,2026-09-23 22:40:00+00,0.89041666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,KYLE_SCHWARBER_1_MLB,656941,Kyle Schwarber,batting_totalBases,Kyle Schwarber Total Bases Over/Under,0.5,under,Kyle Schwarber UNDER 0.5 Total Bases,1.832,0.3899,0.42,0,0.482472184364452,-5.59,caesars,-104,2,2,-15.15,1,PASS,0.5,0.5,0,0.47598563716984776,0.482472184364452,0.64865471946042400,28.3247333333333333,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1423,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.634+00,2026-09-23 22:40:00+00,0.88943333333333333333,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,KYLE_SCHWARBER_1_MLB,656941,Kyle Schwarber,batting_totalBases,Kyle Schwarber Total Bases Over/Under,1.5,over,Kyle Schwarber OVER 1.5 Total Bases,1.832,0.3983,0.3983,0,,,draftkings,144,2,0,-2.82,1,PASS,1,1,0,,,,28.3256833333333333,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1585,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.686+00,2026-09-23 22:40:00+00,0.88856666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,KYLE_SCHWARBER_1_MLB,656941,Kyle Schwarber,batting_totalBases,Kyle Schwarber Total Bases Over/Under,1.5,under,Kyle Schwarber UNDER 1.5 Total Bases,1.832,0.6017,0.6017,0,,,,,0,0,,1,PASS,0.5,0.5,0,,,,28.3316833333333333,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0151000000000001,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1442,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.735+00,2026-09-23 22:40:00+00,0.88775000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,LOGAN_HENDERSON_1_MLB,701656,Logan Henderson,pitching_strikeouts,Logan Henderson Strikeouts Over/Under,5.5,over,Logan Henderson OVER 5.5 Ks,5.368,0.4483,0.46,0,0.4818886765078429,-2.19,draftkings,-105,4,4,-10.19,0.944,PASS,5.5,5.5,0,0.48699048884134005,0.4818886765078429,-0.51018123334971500,28.3324666666666667,,,,,,,,,,,,,,,,,,0,0,0,0,NEUTRAL,0.9977,0.9977,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1415,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.789+00,2026-09-23 22:40:00+00,0.88685000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,LOGAN_HENDERSON_1_MLB,701656,Logan Henderson,pitching_strikeouts,Logan Henderson Strikeouts Over/Under,5.5,under,Logan Henderson UNDER 5.5 Ks,5.368,0.5517,0.54,0,0.5181113234921572,2.19,fanduel,-120,4,4,-1.01,0.944,PASS,5.5,5.5,0,0.5130095111586599,0.5181113234921572,0.5101812333497300,28.3333500000000000,,,,,,,,,,,,,,,,,,0,0,0,0,NEUTRAL,0.9977,0.9977,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
1377,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.84+00,2026-09-23 22:40:00+00,0.88600000000000000000,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,LUIS_ARRAEZ_1_MLB,650333,Luis Arraez,batting_hits,Luis Arraez Hits Over/Under,0.5,over,Luis Arraez OVER 0.5 Hits,1.169,0.7477,0.7133,0,0.6532968702522031,6.4,draftkings,-216,4,2,4.35,1,PASS,0.5,0.5,0,0.6486490218289025,0.6532968702522031,0.4647848423300600,28.3341666666666667,,,,,,,,,,,,,,,,,,0,0,0,0,FAVORABLE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,false,false,L
1501,2026-09-23 21:25:03.583+00,2026-09-23 22:39:06.89+00,2026-09-23 22:40:00+00,0.88516666666666666667,MLB,MLB Player Props Model v1.1,tvl3DFfwzt4msvanUvqD,823410,Milwaukee Brewers,Philadelphia Phillies,LUIS_ARRAEZ_1_MLB,650333,Luis Arraez,batting_hits,Luis Arraez Hits Over/Under,0.5,under,Luis Arraez UNDER 0.5 Hits,1.169,0.2523,0.2867,0,0.34670312974779705,-6.4,betmgm,180,2,2,-21.14,1,PASS,0.5,0.5,0,0.3513509781710975,0.34670312974779705,-0.46478484233004500,28.3349833333333333,,,,,,,,,,,,,,,,,,0,0,0,0,ADVERSE,1.0111,1.0111,LOW,1,1,OPEN,65,61,0,14,59,CROSS,102,1.0191,1.0211,1.0111,1,0.9977,LOW,1,,,,,,4,true,false,W
